entrada,pessoas,umidade,temperatura,resposta
998,7,68.0,29.2,46.850599685584584
999,7,68.0,29.2,46.850599685584584
1000,7,68.0,29.2,46.850599685584584
1001,7,68.0,29.2,46.850599685584584
1002,7,68.0,29.2,46.850599685584584
1003,7,68.0,29.2,46.850599685584584
1004,7,68.0,29.2,46.850599685584584
1005,7,68.0,29.2,46.850599685584584
1006,7,68.0,29.2,46.850599685584584
1007,7,68.0,29.2,46.850599685584584
1008,7,68.0,29.2,46.850599685584584
1009,7,68.0,29.2,46.850599685584584
1010,7,68.0,29.2,46.850599685584584
1011,7,68.0,29.2,46.850599685584584
1012,7,68.0,29.2,46.850599685584584
1013,7,68.0,29.2,46.850599685584584
1014,7,68.0,29.2,46.850599685584584
1015,7,68.0,29.2,46.850599685584584
1016,7,68.0,29.2,46.850599685584584
1017,7,68.0,29.2,46.850599685584584
1018,7,68.0,29.2,46.850599685584584
1019,7,68.0,29.2,46.850599685584584
1020,7,68.0,29.2,46.850599685584584
1021,7,68.0,29.2,46.850599685584584
1022,8,68.0,29.2,43.46995734308347
1023,8,68.0,29.2,43.46995734308347
1024,8,68.0,29.2,43.46995734308347
1025,8,68.0,29.2,43.46995734308347
1026,8,68.0,29.2,43.46995734308347
1027,8,68.0,29.2,43.46995734308347
1028,8,68.0,29.2,43.46995734308347
1029,8,68.0,29.2,43.46995734308347
1030,8,68.0,29.2,43.46995734308347
1031,8,68.0,29.2,43.46995734308347
1032,8,68.0,29.2,43.46995734308347
1033,8,68.0,29.2,43.46995734308347
1034,8,68.0,29.2,43.46995734308347
1035,9,68.0,29.2,40.722332670642786
1036,9,68.0,29.2,40.722332670642786
1037,9,68.0,29.2,40.722332670642786
1038,9,68.0,29.2,40.722332670642786
1039,9,68.0,29.2,40.722332670642786
1040,9,68.0,29.2,40.722332670642786
1041,9,68.0,29.2,40.722332670642786
1042,9,68.0,29.2,40.722332670642786
1043,9,68.0,29.2,40.722332670642786
1044,9,68.0,29.2,40.722332670642786
1045,9,68.0,29.2,40.722332670642786
1046,9,68.0,29.2,40.722332670642786
1047,9,68.0,29.2,40.722332670642786
1048,9,68.0,29.2,40.722332670642786
1049,9,68.0,29.2,40.722332670642786
1050,9,68.0,29.2,40.722332670642786
1051,9,68.0,29.2,40.722332670642786
1052,9,68.0,29.2,40.722332670642786
1053,9,68.0,29.2,40.722332670642786
1054,9,68.0,29.2,40.722332670642786
1055,9,68.0,29.2,40.722332670642786
1056,9,68.0,29.2,40.722332670642786
1057,9,68.0,29.2,40.722332670642786
1058,9,68.0,29.2,40.722332670642786
1059,9,68.0,29.2,40.722332670642786
1060,9,68.0,29.2,40.722332670642786
1061,9,68.0,29.2,40.722332670642786
1062,9,68.0,29.2,40.722332670642786
1063,9,68.0,29.2,40.722332670642786
1064,9,68.0,29.2,40.722332670642786
1065,9,68.0,29.2,40.722332670642786
1066,9,68.0,29.2,40.722332670642786
1067,10,69.0,29.2,37.94212351814462
1068,10,69.0,29.2,37.94212351814462
1069,10,69.0,29.2,37.94212351814462
1070,10,69.0,29.2,37.94212351814462
1071,10,69.0,29.2,37.94212351814462
1072,10,69.0,29.2,37.94212351814462
1073,10,69.0,29.2,37.94212351814462
1074,10,69.0,29.2,37.94212351814462
1075,10,69.0,29.2,37.94212351814462
1076,10,69.0,29.2,37.94212351814462
1077,10,69.0,29.2,37.94212351814462
1078,10,69.0,29.2,37.94212351814462
1079,10,69.0,29.2,37.94212351814462
1080,10,69.0,29.2,37.94212351814462
1081,10,69.0,29.2,37.94212351814462
1082,11,69.0,29.2,35.93930055563339
1083,11,69.0,29.2,35.93930055563339
1084,11,69.0,29.2,35.93930055563339
1085,11,69.0,29.2,35.93930055563339
1086,11,69.0,29.2,35.93930055563339
1087,11,69.0,29.2,35.93930055563339
1088,11,69.0,29.2,35.93930055563339
1089,11,69.0,29.2,35.93930055563339
